participant_id,signup_date,acquisition_channel,country,age,gender,device_type,last_activity_date,account_status
P102995,2025-05-26 23:00:00,Referral,Germany,40,Male,Desktop,2025-06-08 19:06:52.104007,active
P102999,2025-05-27 00:19:28,Organic Search,Germany,35,Male,Mobile,2025-06-27 16:18:24.876713,active
P101305,2025-05-27 01:22:06,Social Media,United States,32,Male,Desktop,,never_activated
P101444,2025-05-27 01:27:27,Organic Search,United States,21,Male,Desktop,2025-06-18 05:41:47.745268,active
P101375,2025-05-27 02:59:30,Organic Search,South Africa,47,Female,Desktop,,never_activated
P100467,2025-05-27 03:23:46,Partner Program,Italy,40,Female,Desktop,,never_activated
P101195,2025-05-27 03:56:31,Social Media,United States,36,Female,Desktop,2025-06-28 16:27:53.354733,active
P102475,2025-05-27 04:47:52,Social Media,Canada,23,Female,Mobile,2025-06-22 10:30:02.107133,active
P100920,2025-05-27 07:12:34,Paid Ads,United Kingdom,26,Male,Mobile,2025-06-29 15:11:59.715075,active
P101409,2025-05-27 08:19:38,Referral,Mexico,26,Male,Desktop,,never_activated
P101452,2025-05-27 12:07:26,Social Media,South Africa,33,Female,Desktop,,never_activated
P102075,2025-05-27 12:34:24,Partner Program,Canada,43,Female,Mobile,2025-06-24 13:35:30.105223,active
P101240,2025-05-27 13:19:07,Organic Search,Poland,34,Female,Desktop,,never_activated
P101342,2025-05-27 18:31:46,Partner Program,Greece,39,Female,Desktop,2025-06-25 22:32:22.040989,active
P102186,2025-05-27 19:43:10,Referral,United States,30,Male,Mobile,,never_activated
P101468,2025-05-27 21:13:56,Organic Search,Australia,18,Female,Mobile,,never_activated
P101322,2025-05-27 22:09:22,Organic Search,Italy,48,Female,Desktop,,never_activated
P100115,2025-05-27 23:20:21,Social Media,United States,45,Female,Desktop,,never_activated
P100814,2025-05-27 23:34:59,Organic Search,United States,36,Male,Desktop,,never_activated
P101048,2025-05-27 23:50:24,Social Media,Mexico,22,Male,Desktop,,never_activated
P100614,2025-05-28 01:26:53,Organic Search,Portugal,24,Male,Mobile,2025-06-26 13:48:09.956407,active
P100795,2025-05-28 03:21:40,Organic Search,Canada,21,Female,Mobile,,never_activated
P101355,2025-05-28 04:05:58,Paid Ads,United Kingdom,35,Female,Desktop,2025-06-20 03:21:22.283976,active
P102353,2025-05-28 04:36:02,Organic Search,Mexico,39,Female,Desktop,,never_activated
P101060,2025-05-28 11:00:13,Partner Program,United Kingdom,37,Male,Mobile,2025-06-18 18:40:36.876937,active
P100948,2025-05-28 12:14:01,Social Media,Germany,32,Female,Desktop,,never_activated
P102311,2025-05-28 12:21:02,Social Media,United Kingdom,30,Female,Desktop,2025-06-28 10:55:19.306918,active
P101002,2025-05-28 12:45:27,Referral,Ireland,32,Male,Desktop,,never_activated
P101050,2025-05-28 13:30:17,Referral,United Kingdom,40,Female,Desktop,,never_activated
P102218,2025-05-28 14:23:16,Organic Search,United States,20,Female,Mobile,2025-06-23 10:25:42.211432,active
P101158,2025-05-28 15:24:28,Referral,United Kingdom,50,Female,Mobile,,never_activated
P101881,2025-05-28 16:57:58,Referral,United Kingdom,32,Female,Desktop,,never_activated
P101978,2025-05-28 17:33:32,Social Media,Australia,22,Male,Desktop,2025-06-11 18:45:37.478620,active
P100767,2025-05-29 00:27:10,Referral,Ireland,34,Female,Mobile,,never_activated
P102895,2025-05-29 02:20:17,Referral,Italy,36,Male,Desktop,,never_activated
P102254,2025-05-29 03:12:03,Paid Ads,United States,34,Female,Mobile,,never_activated
P102481,2025-05-29 04:21:36,Organic Search,United Kingdom,21,Male,Tablet,2025-06-28 08:28:39.362278,active
P101083,2025-05-29 04:49:29,Paid Ads,Poland,24,Male,Desktop,,never_activated
P100383,2025-05-29 06:12:15,Organic Search,Germany,41,Male,Desktop,,never_activated
P102073,2025-05-29 07:02:43,Social Media,United States,34,Male,Mobile,2025-06-26 09:22:56.270159,active
P101472,2025-05-29 09:39:42,Partner Program,Italy,39,Female,Mobile,2025-06-12 11:30:11.427907,active
P101145,2025-05-29 09:46:26,Social Media,Germany,36,Male,Desktop,,never_activated
P100554,2025-05-29 10:04:49,Referral,Poland,34,Female,Desktop,,never_activated
P100735,2025-05-29 12:10:56,Organic Search,Poland,18,Male,Desktop,,never_activated
P101117,2025-05-29 17:03:01,Referral,Italy,51,Male,Desktop,,never_activated
P100264,2025-05-29 17:12:14,Organic Search,South Africa,18,Female,Tablet,2025-06-23 16:41:55.923293,active
P101911,2025-05-29 17:42:03,Organic Search,United Kingdom,29,Female,Desktop,,never_activated
P101671,2025-05-29 17:46:05,Organic Search,Canada,40,Non-binary,Mobile,,never_activated
P100183,2025-05-29 19:40:43,Social Media,Italy,28,Male,Desktop,,never_activated
P102074,2025-05-30 00:46:35,Organic Search,Canada,35,Female,Mobile,,never_activated
P101610,2025-05-30 02:34:50,Organic Search,Spain,27,Male,Mobile,2025-06-25 06:36:43.357943,active
P102661,2025-05-30 11:07:36,Social Media,Ireland,36,Male,Mobile,,never_activated
P101157,2025-05-30 11:11:57,Partner Program,Canada,21,Female,Desktop,,never_activated
P102119,2025-05-30 18:10:31,Paid Ads,United States,20,Female,Mobile,2025-06-23 21:31:14.055028,active
P102461,2025-05-30 18:47:37,Paid Ads,Italy,18,Male,Mobile,,never_activated
P102128,2025-05-30 21:08:26,Referral,Canada,46,Female,Desktop,2025-06-26 10:41:26.078859,active
P101044,2025-05-31 00:26:27,Referral,United States,27,Male,Mobile,,never_activated
P101735,2025-05-31 01:33:26,Organic Search,Italy,23,Non-binary,Desktop,,never_activated
P101553,2025-05-31 04:58:03,Referral,United States,20,Female,Mobile,2025-06-29 21:21:38.686243,active
P102511,2025-05-31 06:17:14,Organic Search,United Kingdom,31,Male,Mobile,2025-06-03 20:34:00.972935,active
P101102,2025-05-31 07:30:42,Referral,United Kingdom,39,Male,Desktop,2025-06-24 20:59:04.045346,active
P101916,2025-05-31 19:52:56,Referral,Australia,26,Male,Desktop,2025-06-27 13:59:17.083324,active
P102429,2025-06-01 01:12:01,Paid Ads,Ireland,37,Male,Desktop,,never_activated
P102135,2025-06-01 01:43:41,Social Media,Mexico,25,Female,Desktop,2025-06-26 21:50:21.834150,active
P100645,2025-06-01 04:12:40,Organic Search,United States,37,Female,Desktop,2025-06-18 08:36:29.835854,active
P100489,2025-06-01 04:24:59,Organic Search,Italy,22,Male,Desktop,,never_activated
P101848,2025-06-01 05:57:53,Paid Ads,Spain,44,Male,Mobile,,never_activated
P102757,2025-06-01 06:32:28,Organic Search,United Kingdom,22,Male,Desktop,2025-06-22 17:00:56.084593,active
P102674,2025-06-01 11:02:32,Referral,Italy,18,Female,Mobile,2025-06-21 20:05:43.862179,active
P100198,2025-06-01 11:24:54,Social Media,Poland,18,Female,Desktop,,never_activated
P100280,2025-06-01 12:12:19,Social Media,Ireland,27,Male,Mobile,,never_activated
P102581,2025-06-01 13:45:49,Social Media,United States,44,Male,Mobile,,never_activated
P102394,2025-06-01 15:30:30,Referral,South Africa,41,Female,Tablet,2025-06-29 10:16:59.451126,active
P101120,2025-06-01 21:09:33,Organic Search,Poland,29,Female,Mobile,,never_activated
P100427,2025-06-01 21:17:54,Referral,South Africa,28,Male,Mobile,,never_activated
P100088,2025-06-01 22:10:32,Organic Search,Italy,35,Male,Mobile,,never_activated
P100905,2025-06-02 00:17:31,Organic Search,Canada,25,Female,Mobile,2025-06-27 19:35:58.082336,active
P102113,2025-06-02 07:52:30,Partner Program,Canada,22,Male,Desktop,2025-06-25 06:05:06.826863,active
P101599,2025-06-02 08:29:33,Referral,Germany,33,Female,Mobile,2025-06-29 17:22:56.105452,active
P102262,2025-06-02 09:24:56,Organic Search,United Kingdom,27,Male,Mobile,,never_activated
P100758,2025-06-02 09:38:20,Social Media,United Kingdom,28,Female,Desktop,2025-06-25 02:22:26.660681,active
P100228,2025-06-02 09:44:58,Social Media,United Kingdom,38,Female,Mobile,2025-06-24 19:30:15.172155,active
P100473,2025-06-02 12:29:08,Organic Search,United Kingdom,39,Male,Desktop,2025-06-26 05:10:22.588829,active
P100118,2025-06-02 14:08:51,Paid Ads,United States,34,Female,Desktop,,never_activated
P102870,2025-06-02 16:05:13,Referral,United States,47,Male,Mobile,2025-06-17 10:24:52.708091,active
P102236,2025-06-02 18:38:07,Organic Search,Germany,38,Female,Mobile,,never_activated
P102621,2025-06-02 19:38:46,Organic Search,United Kingdom,41,Female,Desktop,2025-06-23 22:34:57.473304,active
P102872,2025-06-02 20:12:58,Organic Search,United Kingdom,45,Female,Mobile,2025-06-29 15:44:42.863808,active
P102509,2025-06-02 20:26:31,Referral,Greece,35,Male,Mobile,,never_activated
P101230,2025-06-02 21:04:34,Organic Search,United Kingdom,27,Male,Mobile,,never_activated
P101772,2025-06-02 21:33:26,Organic Search,Italy,38,Male,Desktop,,never_activated
P100594,2025-06-03 05:01:02,Paid Ads,United States,50,Female,Tablet,2025-06-28 04:32:25.013599,active
P101311,2025-06-03 05:38:43,Organic Search,South Africa,20,Male,Mobile,,never_activated
P100405,2025-06-03 06:00:39,Organic Search,Canada,42,Male,Tablet,,never_activated
P100053,2025-06-03 06:17:05,Organic Search,United Kingdom,22,Female,Mobile,,never_activated
P100191,2025-06-03 06:46:57,Partner Program,South Africa,28,Female,Desktop,2025-06-27 16:06:29.388532,active
P100197,2025-06-03 08:02:07,Paid Ads,United Kingdom,45,Male,Mobile,,never_activated
P100897,2025-06-03 09:37:22,Social Media,United Kingdom,43,Male,Desktop,2025-06-27 00:10:20.755931,active
P100853,2025-06-03 14:54:24,Referral,Poland,47,Female,Desktop,2025-06-28 01:44:30.031681,active
P100121,2025-06-03 16:51:26,Referral,United Kingdom,18,Female,Desktop,,never_activated
P101517,2025-06-03 17:53:47,Organic Search,Mexico,25,Male,Mobile,2025-06-23 10:18:00.265539,active
P100671,2025-06-03 18:05:49,Paid Ads,Italy,43,Non-binary,Desktop,2025-06-11 22:36:21.392172,active
P101785,2025-06-03 21:22:26,Paid Ads,Australia,23,Female,Desktop,,never_activated
P100631,2025-06-03 21:50:53,Social Media,Canada,29,Female,Mobile,2025-06-27 01:39:12.835369,active
P100922,2025-06-03 22:11:06,Organic Search,Portugal,27,Female,Mobile,,never_activated
P101781,2025-06-04 03:16:21,Organic Search,United States,44,Male,Desktop,,never_activated
P100485,2025-06-04 05:38:44,Organic Search,United States,27,Male,Mobile,2025-06-28 18:38:51.103254,active
P102720,2025-06-04 06:02:31,Social Media,Ireland,47,Male,Mobile,,never_activated
P102017,2025-06-04 08:32:14,Social Media,United States,38,Non-binary,Desktop,,never_activated
P102425,2025-06-04 09:48:53,Partner Program,United States,45,Prefer not to say,Desktop,2025-06-22 23:21:30.980838,active
P100745,2025-06-04 10:11:23,Paid Ads,United Kingdom,28,Female,Desktop,,never_activated
P101356,2025-06-04 18:16:20,Organic Search,United States,33,Male,Desktop,2025-06-22 04:43:08.643100,active
P100203,2025-06-04 19:06:54,Paid Ads,Portugal,32,Male,Mobile,,never_activated
P100947,2025-06-04 20:50:33,Organic Search,Germany,28,Male,Desktop,2025-06-28 12:48:39.533767,active
P102925,2025-06-04 21:32:07,Paid Ads,Poland,18,Female,Tablet,,never_activated
P100192,2025-06-04 22:46:22,Organic Search,United Kingdom,32,Prefer not to say,Desktop,2025-06-24 15:55:56.001516,active
P101559,2025-06-04 23:52:39,Paid Ads,Canada,29,Female,Desktop,2025-06-27 18:40:21.241528,active
P100568,2025-06-05 03:56:51,Organic Search,Ireland,34,Male,Mobile,,never_activated
P102356,2025-06-05 09:03:54,Organic Search,Greece,36,Female,Desktop,,never_activated
P100408,2025-06-05 09:37:40,Social Media,United States,46,Male,Desktop,,never_activated
P100401,2025-06-05 15:26:52,Referral,Canada,18,Male,Desktop,,never_activated
P100367,2025-06-05 21:07:47,Organic Search,Poland,40,Male,Desktop,,never_activated
P102232,2025-06-05 21:12:48,Social Media,Canada,21,Male,Desktop,,never_activated
P100104,2025-06-06 00:32:00,Referral,Ireland,27,Prefer not to say,Mobile,,never_activated
P102472,2025-06-06 01:20:23,Organic Search,Canada,23,Female,Desktop,,never_activated
P100043,2025-06-06 02:56:01,Social Media,Poland,18,Male,Mobile,,never_activated
P102801,2025-06-06 03:00:28,Partner Program,United States,18,Male,Desktop,,never_activated
P100150,2025-06-06 03:30:25,Organic Search,United Kingdom,18,Female,Desktop,,never_activated
P102251,2025-06-06 07:29:10,Organic Search,Poland,28,Female,Desktop,2025-06-25 03:40:58.920628,active
P100453,2025-06-06 07:33:36,Partner Program,United Kingdom,21,Male,Desktop,2025-06-22 10:39:44.291293,active
P102571,2025-06-06 12:34:14,Partner Program,Australia,44,Male,Desktop,2025-06-26 14:57:21.771122,active
P102012,2025-06-06 13:14:05,Paid Ads,Spain,34,Male,Desktop,,never_activated
P102191,2025-06-06 13:14:22,Social Media,Mexico,28,Female,Mobile,,never_activated
P102107,2025-06-06 15:16:02,Social Media,United States,34,Female,Desktop,2025-06-18 23:55:05.751583,active
P101367,2025-06-06 17:03:06,Referral,United States,24,Male,Desktop,,never_activated
P100748,2025-06-06 17:26:30,Referral,Australia,33,Male,Desktop,,never_activated
P102083,2025-06-06 21:31:46,Referral,Portugal,29,Male,Desktop,,never_activated
P102320,2025-06-06 21:44:42,Organic Search,United States,28,Female,Desktop,,never_activated
P102002,2025-06-06 22:37:21,Organic Search,Ireland,32,Female,Mobile,,never_activated
P100785,2025-06-06 23:23:34,Referral,United Kingdom,41,Female,Desktop,,never_activated
P102209,2025-06-07 05:50:29,Organic Search,United States,35,Female,Mobile,,never_activated
P102351,2025-06-07 07:22:12,Social Media,United Kingdom,39,Female,Desktop,,never_activated
P101360,2025-06-07 09:20:54,Organic Search,Portugal,42,Female,Desktop,,never_activated
P102623,2025-06-07 09:36:05,Organic Search,Portugal,44,Female,Mobile,2025-06-29 07:12:20.509094,active
P100506,2025-06-07 21:44:38,Organic Search,South Africa,18,Female,Tablet,2025-06-25 17:11:56.855909,active
P100273,2025-06-07 21:49:41,Paid Ads,Spain,18,Male,Tablet,2025-06-27 19:50:07.099326,active
P100953,2025-06-08 02:58:23,Paid Ads,Poland,31,Male,Desktop,,never_activated
P102100,2025-06-08 04:03:25,Organic Search,United Kingdom,39,Male,Mobile,2025-06-26 23:03:03.578514,active
P101018,2025-06-08 09:34:44,Social Media,Germany,26,Female,Desktop,,never_activated
P100996,2025-06-08 11:30:30,Organic Search,Portugal,30,Male,Desktop,,never_activated
P102382,2025-06-08 12:11:20,Paid Ads,Ireland,22,Female,Desktop,,never_activated
P100937,2025-06-08 12:11:59,Partner Program,United Kingdom,52,Male,Tablet,,never_activated
P100242,2025-06-08 17:09:13,Organic Search,United Kingdom,41,Male,Desktop,,never_activated
P100836,2025-06-08 18:26:46,Referral,United States,30,Female,Desktop,,never_activated
P102205,2025-06-09 01:33:16,Social Media,United Kingdom,21,Female,Mobile,,never_activated
P101662,2025-06-09 01:37:47,Social Media,Germany,23,Female,Desktop,2025-06-25 02:45:47.118827,active
P100615,2025-06-09 05:23:24,Organic Search,Australia,42,Female,Mobile,2025-06-29 07:35:58.363918,active
P102835,2025-06-09 10:52:28,Organic Search,Ireland,49,Female,Mobile,,never_activated
P101854,2025-06-09 11:17:24,Referral,Ireland,18,Male,Desktop,,never_activated
P100813,2025-06-09 11:55:33,Organic Search,Mexico,30,Female,Mobile,,never_activated
P102842,2025-06-09 15:41:03,Referral,United States,31,Female,Mobile,,never_activated
P102754,2025-06-09 16:05:39,Paid Ads,Poland,32,Non-binary,Desktop,2025-06-28 03:08:18.377442,active
P102954,2025-06-09 17:07:26,Partner Program,United States,30,Male,Desktop,,never_activated
P101248,2025-06-09 17:12:02,Partner Program,United States,49,Male,Tablet,,never_activated
P102853,2025-06-09 18:29:03,Partner Program,United States,25,Male,Mobile,,never_activated
P100825,2025-06-09 18:31:10,Social Media,Ireland,20,Female,Mobile,2025-06-23 05:33:06.027806,active
P100799,2025-06-10 08:10:37,Social Media,Germany,34,Male,Mobile,,never_activated
P101686,2025-06-10 08:36:19,Organic Search,United States,43,Male,Desktop,2025-06-17 16:53:18.734942,active
P100182,2025-06-10 17:40:10,Referral,United Kingdom,22,Prefer not to say,Mobile,,never_activated
P101022,2025-06-10 21:23:16,Paid Ads,Mexico,30,Female,Tablet,,never_activated
P100055,2025-06-10 22:07:30,Social Media,Italy,31,Female,Desktop,2025-06-21 04:51:19.353964,active
P100807,2025-06-11 03:01:18,Paid Ads,South Africa,35,Male,Desktop,,never_activated
P101639,2025-06-11 04:04:53,Organic Search,United Kingdom,38,Male,Desktop,,never_activated
P102820,2025-06-11 06:01:12,Referral,Canada,30,Non-binary,Desktop,2025-06-28 17:06:54.207759,active
P100245,2025-06-11 08:33:36,Referral,Ireland,22,Female,Desktop,2025-06-23 21:03:14.029205,active
P101634,2025-06-11 09:58:52,Social Media,Mexico,34,Female,Desktop,,never_activated
P101838,2025-06-11 12:59:11,Social Media,Canada,41,Female,Mobile,,never_activated
P101103,2025-06-11 14:20:18,Referral,Poland,46,Female,Tablet,2025-06-29 22:49:31.481444,active
P100577,2025-06-11 14:28:33,Organic Search,United Kingdom,48,Male,Desktop,,never_activated
P102515,2025-06-11 15:39:58,Organic Search,Canada,44,Male,Mobile,,never_activated
P101519,2025-06-11 20:21:30,Paid Ads,South Africa,26,Female,Desktop,,never_activated
P101015,2025-06-11 23:56:47,Paid Ads,United States,40,Female,Mobile,,never_activated
P100512,2025-06-12 10:40:37,Referral,Poland,47,Female,Mobile,,never_activated
P100395,2025-06-12 11:43:59,Social Media,United Kingdom,22,Male,Mobile,,never_activated
P102569,2025-06-12 13:18:34,Social Media,Portugal,33,Male,Desktop,,never_activated
P100796,2025-06-12 15:50:21,Referral,Poland,37,Male,Mobile,2025-06-26 04:57:04.809423,active
P100684,2025-06-12 16:06:20,Social Media,Italy,18,Male,Desktop,,never_activated
P101183,2025-06-12 16:20:19,Organic Search,Ireland,26,Male,Mobile,,never_activated
P101455,2025-06-12 18:58:32,Referral,Greece,39,Male,Desktop,,never_activated
P100112,2025-06-12 20:31:43,Partner Program,United Kingdom,31,Female,Desktop,2025-06-25 02:15:55.214894,active
P101667,2025-06-12 20:37:09,Referral,Canada,28,Male,Mobile,,never_activated
P102304,2025-06-12 21:35:33,Partner Program,United Kingdom,59,Female,Mobile,,never_activated
P100715,2025-06-12 22:07:55,Organic Search,Canada,46,Female,Mobile,2025-06-29 21:25:17.896369,active
P101521,2025-06-13 01:07:58,Organic Search,Germany,26,Male,Desktop,,never_activated
P100256,2025-06-13 01:56:08,Organic Search,Spain,21,Female,Desktop,2025-06-26 11:39:40.767861,active
P101955,2025-06-13 03:20:21,Paid Ads,United Kingdom,41,Female,Mobile,2025-06-28 03:43:41.993611,active
P100806,2025-06-13 04:25:16,Referral,Canada,27,Female,Desktop,2025-06-24 22:57:14.558068,active
P101415,2025-06-13 05:51:07,Partner Program,Portugal,48,Female,Mobile,2025-06-21 08:27:40.172854,active
P101419,2025-06-13 06:09:51,Paid Ads,United States,18,Female,Mobile,,never_activated
P101301,2025-06-13 06:37:42,Organic Search,United States,36,Female,Mobile,2025-06-26 05:44:42.244159,active
P102949,2025-06-13 11:17:13,Referral,Poland,30,Male,Desktop,2025-06-23 13:42:42.936600,active
P102185,2025-06-14 02:34:25,Referral,United States,26,Female,Desktop,2025-06-19 14:54:53.420678,active
P100178,2025-06-14 03:34:15,Organic Search,Poland,28,Male,Desktop,,never_activated
P100971,2025-06-14 05:39:14,Referral,United Kingdom,29,Non-binary,Mobile,,never_activated
