payment_id,participant_id,submission_id,amount,payment_date,payment_type
PAY307737,P100252,SUB208842,1.74,2025-05-30 06:09:57.081103,study_reward
PAY307738,P102520,SUB208843,2.06,2025-05-30 06:44:56.967535,study_reward
PAY307739,P101166,SUB208844,6.67,2025-05-30 08:55:21.517282,study_reward
PAY307740,P100094,SUB208845,0.44,2025-05-30 08:55:35.885426,study_reward
PAY307741,P101930,SUB208847,4.41,2025-05-30 09:57:52.724422,study_reward
PAY307742,P102322,SUB208848,1.21,2025-05-30 10:38:38.047409,study_reward
PAY307743,P101242,SUB208849,2.69,2025-05-30 11:44:50.771033,study_reward
PAY307744,P102104,SUB208851,2.23,2025-05-30 12:22:50.619073,study_reward
PAY307745,P101328,SUB208852,1.66,2025-05-30 12:30:33.013186,study_reward
PAY307746,P102065,SUB208853,4.8,2025-05-30 12:38:01.368896,study_reward
PAY307747,P102748,SUB208854,2.75,2025-05-30 13:42:39.934809,study_reward
PAY307748,P102560,SUB208855,3.11,2025-05-30 14:26:24.048856,study_reward
PAY307749,P100414,SUB208856,4.88,2025-05-30 14:38:53.940632,study_reward
PAY307750,P100683,SUB208857,3.34,2025-05-30 15:29:31.267052,study_reward
PAY307751,P102955,SUB208858,2.62,2025-05-30 16:09:21.359736,study_reward
PAY307752,P101267,SUB208859,0.44,2025-05-30 16:15:58.112595,study_reward
PAY307753,P100094,SUB208860,2.02,2025-05-30 16:55:35.885426,study_reward
PAY307754,P100533,SUB208861,3.21,2025-05-30 17:12:49.427056,study_reward
PAY307755,P100252,SUB208863,6.16,2025-05-30 18:09:57.081103,study_reward
PAY307756,P100683,SUB208864,5.22,2025-05-30 18:29:31.267052,study_reward
PAY307757,P100683,SUB208865,1.96,2025-05-30 20:29:31.267052,study_reward
PAY307758,P102539,SUB208866,5.72,2025-05-30 21:25:49.598445,study_reward
PAY307759,P102846,SUB208867,3.21,2025-05-30 21:52:39.635421,study_reward
PAY307760,P100429,SUB208868,0.51,2025-05-30 22:15:08.987265,study_reward
PAY307761,P101153,SUB208869,2.96,2025-05-30 22:51:43.091606,study_reward
PAY307762,P102328,SUB208870,5.27,2025-05-30 23:25:36.655565,study_reward
PAY307763,P102637,SUB208871,2.48,2025-05-31 01:11:09.180203,study_reward
PAY307764,P100828,SUB208872,2.03,2025-05-31 01:47:28.807503,study_reward
PAY307765,P101213,SUB208873,2.01,2025-05-31 03:19:58.739644,study_reward
PAY307766,P102966,SUB208874,6.03,2025-05-31 03:44:53.645454,study_reward
PAY307767,P100659,SUB208875,1.99,2025-05-31 03:56:17.581354,study_reward
PAY307768,P100600,,15.0,2025-05-31 04:19:58.000000,referral_bonus
PAY307769,P101200,SUB208876,0.37,2025-05-31 05:31:25.423072,study_reward
PAY307770,P102926,SUB208877,1.78,2025-05-31 06:22:43.743516,study_reward
PAY307771,P102753,SUB208878,0.63,2025-05-31 06:30:34.371813,study_reward
PAY307772,P102422,SUB208879,8.07,2025-05-31 07:37:41.680592,study_reward
PAY307773,P101630,SUB208880,0.97,2025-05-31 07:48:58.136877,study_reward
PAY307774,P100308,SUB208881,1.75,2025-05-31 08:55:52.359778,study_reward
PAY307775,P101753,SUB208882,5.22,2025-05-31 09:25:09.153126,study_reward
PAY307776,P102442,SUB208884,5.07,2025-05-31 10:58:32.121158,study_reward
PAY307777,P102143,SUB208885,4.64,2025-05-31 10:58:47.006359,study_reward
PAY307778,P101835,SUB208886,9.92,2025-05-31 10:59:21.451147,study_reward
PAY307779,P102815,SUB208887,2.5,2025-05-31 12:12:19.313699,study_reward
PAY307780,P101689,SUB208889,2.39,2025-05-31 12:46:59.152238,study_reward
PAY307781,P102685,SUB208890,1.89,2025-05-31 14:54:06.066527,study_reward
PAY307782,P101663,SUB208892,1.77,2025-05-31 16:14:38.309605,study_reward
PAY307783,P102552,SUB208893,1.88,2025-05-31 17:59:45.815095,study_reward
PAY307784,P100058,SUB208895,1.77,2025-05-31 18:07:29.417148,study_reward
PAY307785,P100503,SUB208898,2.36,2025-05-31 20:05:31.961696,study_reward
PAY307786,P100570,SUB208899,1.71,2025-05-31 20:29:40.642345,study_reward
PAY307787,P100295,SUB208901,1.47,2025-05-31 21:04:15.414131,study_reward
PAY307788,P100438,SUB208902,1.77,2025-05-31 21:53:40.836139,study_reward
PAY307789,P102216,SUB208903,4.36,2025-05-31 21:54:11.981603,study_reward
PAY307790,P102007,SUB208904,2.97,2025-05-31 23:05:14.395867,study_reward
PAY307791,P102473,SUB208905,3.77,2025-05-31 23:12:45.588871,study_reward
PAY307792,P100991,SUB208906,1.37,2025-05-31 23:15:33.001221,study_reward
PAY307793,P101123,SUB208908,4.69,2025-06-01 00:16:09.185295,study_reward
PAY307794,P101942,SUB208909,1.77,2025-06-01 00:49:00.435438,study_reward
PAY307795,P101806,SUB208910,1.37,2025-06-01 01:48:38.170487,study_reward
PAY307796,P101225,SUB208911,2.82,2025-06-01 02:44:44.349542,study_reward
PAY307797,P100092,SUB208912,1.35,2025-06-01 02:45:16.848301,study_reward
PAY307798,P100972,SUB208914,3.89,2025-06-01 03:12:27.014772,study_reward
PAY307799,P100854,SUB208915,1.76,2025-06-01 03:45:19.299129,study_reward
PAY307800,P100755,SUB208916,0.89,2025-06-01 03:46:50.155461,study_reward
PAY307801,P100943,SUB208917,2.4,2025-06-01 03:56:55.556807,study_reward
PAY307802,P101457,SUB208918,3.79,2025-06-01 04:01:16.576729,study_reward
PAY307803,P100229,SUB208919,3.21,2025-06-01 05:05:48.975219,study_reward
PAY307804,P101205,SUB208921,1.76,2025-06-01 05:37:49.321861,study_reward
PAY307805,P102322,SUB208922,1.33,2025-06-01 06:38:38.047409,study_reward
PAY307806,P102891,SUB208923,1.77,2025-06-01 08:43:38.213294,study_reward
PAY307807,P102214,SUB208924,6.05,2025-06-01 09:31:45.532869,study_reward
PAY307808,P101485,SUB208925,3.52,2025-06-01 09:52:57.389523,study_reward
PAY307809,P102530,SUB208926,2.43,2025-06-01 10:48:48.549517,study_reward
PAY307810,P100086,SUB208927,1.05,2025-06-01 11:10:00.805703,study_reward
PAY307811,P102783,SUB208928,4.8,2025-06-01 11:48:11.776589,study_reward
PAY307812,P100058,SUB208929,7.62,2025-06-01 12:07:29.417148,study_reward
PAY307813,P102105,SUB208931,1.98,2025-06-01 12:23:28.625488,study_reward
PAY307814,P100275,SUB208932,3.21,2025-06-01 12:29:08.604344,study_reward
PAY307815,P102656,SUB208934,8.07,2025-06-01 15:07:05.858180,study_reward
PAY307816,P102392,SUB208935,1.81,2025-06-01 15:11:05.806393,study_reward
PAY307817,P100972,SUB208936,4.21,2025-06-01 15:12:27.014772,study_reward
PAY307818,P100308,SUB208937,1.47,2025-06-01 15:55:52.359778,study_reward
PAY307819,P100608,SUB208939,2.69,2025-06-01 16:20:19.594766,study_reward
PAY307820,P101125,SUB208940,7.8,2025-06-01 17:13:00.918610,study_reward
PAY307821,P101942,SUB208941,3.58,2025-06-01 17:49:00.435438,study_reward
PAY307822,P100327,SUB208942,6.38,2025-06-01 18:32:36.360089,study_reward
PAY307823,P102256,SUB208943,1.71,2025-06-01 18:39:59.180069,study_reward
PAY307824,P101640,SUB208945,1.91,2025-06-01 19:19:14.845302,study_reward
PAY307825,P101724,SUB208946,0.33,2025-06-01 19:54:07.187861,study_reward
PAY307826,P101586,SUB208947,7.35,2025-06-01 19:57:07.440791,study_reward
PAY307827,P100608,SUB208948,5.5,2025-06-01 20:20:19.594766,study_reward
PAY307828,P102737,SUB208949,0.33,2025-06-01 20:28:48.239375,study_reward
PAY307829,P102188,SUB208950,6.67,2025-06-01 21:11:51.236907,study_reward
PAY307830,P102216,SUB208951,5.85,2025-06-01 21:54:11.981603,study_reward
PAY307831,P102244,SUB208952,1.2,2025-06-01 22:13:37.680929,study_reward
PAY307832,P102783,SUB208953,2.39,2025-06-01 22:48:11.776589,study_reward
PAY307833,P100086,SUB208954,0.82,2025-06-01 23:10:00.805703,study_reward
PAY307834,P100012,SUB208955,0.63,2025-06-01 23:16:27.569135,study_reward
PAY307835,P101753,SUB208956,4.36,2025-06-01 23:25:09.153126,study_reward
PAY307836,P100094,SUB208957,4.18,2025-06-01 23:55:35.885426,study_reward
PAY307837,P100153,SUB208959,1.74,2025-06-02 00:57:14.114443,study_reward
PAY307838,P100275,SUB208961,2.33,2025-06-02 02:29:08.604344,study_reward
PAY307839,P102846,SUB208962,2.03,2025-06-02 02:52:39.635421,study_reward
PAY307840,P101244,SUB208963,4.57,2025-06-02 03:27:26.288305,study_reward
PAY307841,P101653,SUB208964,3.58,2025-06-02 03:41:23.874831,study_reward
PAY307842,P101457,SUB208965,1.46,2025-06-02 04:01:16.576729,study_reward
PAY307843,P100659,SUB208966,1.35,2025-06-02 04:56:17.581354,study_reward
PAY307844,P100388,SUB208968,4.41,2025-06-02 05:45:14.680578,study_reward
PAY307845,P102496,SUB208969,1.42,2025-06-02 06:31:11.895022,study_reward
PAY307846,P102121,SUB208970,1.59,2025-06-02 06:36:51.306396,study_reward
PAY307847,P101293,SUB208971,3.34,2025-06-02 06:52:39.628261,study_reward
PAY307848,P101724,SUB208972,2.64,2025-06-02 06:54:07.187861,study_reward
PAY307849,P102265,SUB208973,7.54,2025-06-02 07:35:23.351474,study_reward
PAY307850,P100858,SUB208974,1.37,2025-06-02 09:16:01.616564,study_reward
PAY307851,P101540,SUB208975,4.4,2025-06-02 09:35:47.652850,study_reward
PAY307852,P102579,SUB208976,1.79,2025-06-02 09:48:02.970325,study_reward
PAY307853,P102137,SUB208977,1.98,2025-06-02 10:13:50.456765,study_reward
PAY307854,P102831,SUB208978,0.91,2025-06-02 10:55:42.038774,study_reward
PAY307855,P100619,SUB208980,2.72,2025-06-02 11:33:45.032348,study_reward
PAY307856,P102322,SUB208981,3.07,2025-06-02 11:38:38.047409,study_reward
PAY307857,P102383,SUB208982,1.99,2025-06-02 11:39:08.885742,study_reward
PAY307858,P102166,SUB208984,2.43,2025-06-02 12:26:14.561907,study_reward
PAY307859,P101564,SUB208985,1.79,2025-06-02 12:27:24.401299,study_reward
PAY307860,P101307,SUB208986,1.21,2025-06-02 14:12:56.275564,study_reward
PAY307861,P102541,SUB208987,1.9,2025-06-02 14:21:45.441149,study_reward
PAY307862,P101335,SUB208988,1.12,2025-06-02 14:33:47.727433,study_reward
PAY307863,P102255,SUB208989,1.85,2025-06-02 14:51:21.126576,study_reward
PAY307864,P100238,SUB208990,0.77,2025-06-02 15:43:01.467554,study_reward
PAY307865,P100756,SUB208991,2.03,2025-06-02 16:36:50.779022,study_reward
PAY307866,P100791,SUB208993,4.69,2025-06-02 17:03:00.371276,study_reward
PAY307867,P101421,SUB208994,3.21,2025-06-02 18:39:08.586862,study_reward
PAY307868,P100062,SUB208995,1.9,2025-06-02 18:44:26.859794,study_reward
PAY307869,P100270,SUB208996,3.74,2025-06-02 20:11:25.624765,study_reward
PAY307870,P102175,SUB208998,3.03,2025-06-02 21:03:58.532908,study_reward
PAY307871,P101703,SUB208999,2.61,2025-06-02 21:18:16.159889,study_reward
PAY307872,P102128,SUB209000,2.5,2025-06-02 21:41:26.078859,study_reward
PAY307873,P101806,SUB209001,1.35,2025-06-02 21:48:38.170487,study_reward
PAY307874,P101979,SUB209002,1.84,2025-06-02 22:32:25.679227,study_reward
PAY307875,P100249,SUB209003,2.03,2025-06-02 22:44:28.790293,study_reward
PAY307876,P100012,SUB209004,2.55,2025-06-02 23:16:27.569135,study_reward
PAY307877,P101272,SUB209005,2.83,2025-06-02 23:49:54.889534,study_reward
PAY307878,P101293,SUB209006,4.13,2025-06-02 23:52:39.628261,study_reward
PAY307879,P101234,SUB209008,1.77,2025-06-03 01:52:56.522958,study_reward
PAY307880,P102585,SUB209009,4.54,2025-06-03 02:14:45.405803,study_reward
PAY307881,P102952,SUB209010,3.21,2025-06-03 02:40:12.776489,study_reward
PAY307882,P100418,SUB209011,3.05,2025-06-03 03:01:53.585881,study_reward
PAY307883,P102976,SUB209012,2.76,2025-06-03 03:47:00.252851,study_reward
PAY307884,P100659,SUB209013,6.85,2025-06-03 03:56:17.581354,study_reward
PAY307885,P101930,SUB209014,1.76,2025-06-03 03:57:52.724422,study_reward
PAY307886,P102059,SUB209015,1.84,2025-06-03 04:17:55.234874,study_reward
PAY307887,P101309,SUB209017,3.29,2025-06-03 05:12:52.859789,study_reward
PAY307888,P102531,SUB209018,3.43,2025-06-03 05:44:23.867036,study_reward
PAY307889,P101907,SUB209019,1.98,2025-06-03 05:50:00.715462,study_reward
PAY307890,P100252,SUB209020,4.0,2025-06-03 06:09:57.081103,study_reward
PAY307891,P100943,SUB209021,2.15,2025-06-03 06:56:55.556807,study_reward
PAY307892,P100114,SUB209022,3.01,2025-06-03 07:04:39.759021,study_reward
PAY307893,P101165,SUB209023,1.88,2025-06-03 07:36:39.565837,study_reward
PAY307894,P100413,SUB209024,3.21,2025-06-03 07:44:47.376403,study_reward
PAY307895,P101328,SUB209025,1.71,2025-06-03 10:30:33.013186,study_reward
PAY307896,P101930,SUB209026,5.22,2025-06-03 10:57:52.724422,study_reward
PAY307897,P100541,SUB209027,3.87,2025-06-03 11:29:20.434338,study_reward
PAY307898,P101806,SUB209028,1.21,2025-06-03 11:48:38.170487,study_reward
PAY307899,P101328,SUB209029,0.33,2025-06-03 12:30:33.013186,study_reward
PAY307900,P101475,,5.0,2025-06-03 13:09:54.000000,referral_bonus
PAY307901,P101717,SUB209030,1.0,2025-06-03 13:30:06.669616,study_reward
PAY307902,P100709,SUB209031,3.01,2025-06-03 13:53:39.668219,study_reward
PAY307903,P100435,SUB209033,4.2,2025-06-03 14:10:48.145291,study_reward
PAY307904,P102473,SUB209034,3.85,2025-06-03 15:12:45.588871,study_reward
PAY307905,P101564,SUB209035,4.69,2025-06-03 15:27:24.401299,study_reward
PAY307906,P100549,SUB209036,5.45,2025-06-03 17:06:50.167223,study_reward
PAY307907,P102950,SUB209039,1.95,2025-06-03 18:49:08.628177,study_reward
PAY307908,P101779,SUB209040,1.35,2025-06-03 18:55:22.755869,study_reward
PAY307909,P101186,SUB209041,0.97,2025-06-03 19:01:12.535046,study_reward
PAY307910,P102065,SUB209042,3.95,2025-06-03 19:38:01.368896,study_reward
PAY307911,P101641,SUB209043,3.12,2025-06-03 19:52:16.488971,study_reward
PAY307912,P101102,SUB209044,1.61,2025-06-03 19:59:04.045346,study_reward
PAY307913,P101981,SUB209047,1.21,2025-06-03 20:21:25.647623,study_reward
PAY307914,P101242,SUB209048,1.19,2025-06-03 20:44:50.771033,study_reward
PAY307915,P100169,SUB209049,3.87,2025-06-03 21:05:41.344291,study_reward
PAY307916,P101475,SUB209050,4.4,2025-06-03 21:30:52.627009,study_reward
PAY307917,P102511,SUB209051,5.63,2025-06-03 22:34:00.972935,study_reward
PAY307918,P100388,SUB209052,1.17,2025-06-03 22:45:14.680578,study_reward
PAY307919,P100723,SUB209053,7.35,2025-06-03 22:49:49.831276,study_reward
PAY307920,P101399,SUB209054,4.72,2025-06-03 22:50:32.867459,study_reward
PAY307921,P101672,SUB209055,0.97,2025-06-03 22:52:07.548913,study_reward
PAY307922,P100743,SUB209056,1.29,2025-06-03 23:15:44.052427,study_reward
PAY307923,P102265,SUB209057,2.97,2025-06-03 23:35:23.351474,study_reward
PAY307924,P102247,SUB209059,1.28,2025-06-04 00:06:25.870196,study_reward
PAY307925,P102508,SUB209060,1.78,2025-06-04 00:14:43.882242,study_reward
PAY307926,P100743,SUB209061,0.66,2025-06-04 00:15:44.052427,study_reward
PAY307927,P101328,SUB209062,5.67,2025-06-04 02:30:33.013186,study_reward
PAY307928,P102831,SUB209063,2.3,2025-06-04 02:55:42.038774,study_reward
PAY307929,P100303,SUB209065,1.78,2025-06-04 03:24:22.240637,study_reward
PAY307930,P102520,SUB209066,0.37,2025-06-04 03:44:56.967535,study_reward
PAY307931,P101817,SUB209067,1.47,2025-06-04 04:18:26.343408,study_reward
PAY307932,P101485,SUB209068,2.55,2025-06-04 04:52:57.389523,study_reward
PAY307933,P102216,SUB209069,1.01,2025-06-04 04:54:11.981603,study_reward
PAY307934,P101178,SUB209070,2.03,2025-06-04 05:32:44.098320,study_reward
PAY307935,P101107,SUB209072,2.39,2025-06-04 06:06:22.003671,study_reward
PAY307936,P100838,SUB209073,5.85,2025-06-04 06:45:50.749725,study_reward
PAY307937,P102959,SUB209074,0.51,2025-06-04 07:23:44.403799,study_reward
PAY307938,P100943,SUB209075,1.59,2025-06-04 07:56:55.556807,study_reward
PAY307939,P100858,SUB209076,1.75,2025-06-04 08:16:01.616564,study_reward
PAY307940,P101683,SUB209077,2.13,2025-06-04 08:38:05.173525,study_reward
PAY307941,P102324,SUB209078,2.92,2025-06-04 08:44:32.502386,study_reward
PAY307942,P100552,SUB209079,6.03,2025-06-04 09:11:18.229325,study_reward
PAY307943,P100692,SUB209080,1.9,2025-06-04 09:32:21.376272,study_reward
PAY307944,P102230,SUB209081,3.11,2025-06-04 10:06:49.079453,study_reward
PAY307945,P101633,SUB209082,4.54,2025-06-04 10:22:33.003817,study_reward
PAY307946,P101852,SUB209083,0.37,2025-06-04 10:51:26.776880,study_reward
PAY307947,P101633,SUB209084,6.85,2025-06-04 12:22:33.003817,study_reward
PAY307948,P102560,SUB209085,2.39,2025-06-04 12:26:24.048856,study_reward
PAY307949,P101060,SUB209086,1.2,2025-06-04 12:40:36.876937,study_reward
PAY307950,P100257,SUB209087,1.29,2025-06-04 12:47:57.824935,study_reward
PAY307951,P101280,SUB209088,4.13,2025-06-04 13:36:15.387330,study_reward
PAY307952,P101872,SUB209090,2.36,2025-06-04 14:00:40.970375,study_reward
PAY307953,P102247,SUB209091,3.95,2025-06-04 14:06:25.870196,study_reward
PAY307954,P100165,SUB209092,1.05,2025-06-04 14:10:30.261650,study_reward
PAY307955,P101457,SUB209093,0.8,2025-06-04 15:01:16.576729,study_reward
PAY307956,P102065,SUB209095,1.52,2025-06-04 15:38:01.368896,study_reward
PAY307957,P100419,SUB209096,1.81,2025-06-04 15:54:36.802179,study_reward
PAY307958,P102916,SUB209097,1.59,2025-06-04 18:10:32.229888,study_reward
PAY307959,P100126,SUB209098,1.91,2025-06-04 18:11:09.393216,study_reward
PAY307960,P100530,SUB209099,3.21,2025-06-04 18:18:13.957034,study_reward
PAY307961,P102699,SUB209101,1.14,2025-06-04 21:05:15.839633,study_reward
PAY307962,P101328,SUB209102,5.0,2025-06-04 21:30:33.013186,study_reward
PAY307963,P100003,SUB209103,3.34,2025-06-04 21:38:20.373423,study_reward
PAY307964,P100725,SUB209104,2.6,2025-06-04 22:04:05.858994,study_reward
PAY307965,P101703,SUB209105,3.84,2025-06-04 22:18:16.159889,study_reward
PAY307966,P100854,SUB209106,2.08,2025-06-04 22:45:19.299129,study_reward
PAY307967,P102244,SUB209107,2.99,2025-06-04 23:13:37.680929,study_reward
PAY307968,P102383,SUB209108,3.89,2025-06-04 23:39:08.885742,study_reward
PAY307969,P102595,SUB209109,1.28,2025-06-04 23:40:09.800568,study_reward
PAY307970,P100791,SUB209110,10.04,2025-06-05 00:03:00.371276,study_reward
PAY307971,P101647,SUB209111,1.98,2025-06-05 00:17:26.391723,study_reward
PAY307972,P101978,SUB209112,3.1,2025-06-05 00:45:37.478620,study_reward
PAY307973,P101605,SUB209114,1.02,2025-06-05 01:50:10.630751,study_reward
PAY307974,P102685,SUB209116,3.95,2025-06-05 03:54:06.066527,study_reward
PAY307975,P102230,SUB209117,2.13,2025-06-05 04:06:49.079453,study_reward
PAY307976,P101546,SUB209118,2.43,2025-06-05 04:23:21.122957,study_reward
PAY307977,P101353,SUB209119,2.11,2025-06-05 05:40:44.161113,study_reward
PAY307978,P101472,SUB209120,0.91,2025-06-05 06:30:11.427907,study_reward
PAY307979,P101589,SUB209121,1.78,2025-06-05 06:33:23.282282,study_reward
PAY307980,P102815,SUB209123,1.78,2025-06-05 08:12:19.313699,study_reward
PAY307981,P102730,SUB209124,3.57,2025-06-05 08:16:07.637577,study_reward
PAY307982,P102275,SUB209125,6.13,2025-06-05 08:27:58.543003,study_reward
PAY307983,P100438,SUB209126,2.51,2025-06-05 08:53:40.836139,study_reward
PAY307984,P101151,SUB209127,3.1,2025-06-05 09:08:02.688497,study_reward
PAY307985,P100659,SUB209128,2.96,2025-06-05 10:56:17.581354,study_reward
PAY307986,P102916,SUB209129,3.95,2025-06-05 11:10:32.229888,study_reward
PAY307987,P100388,SUB209130,4.2,2025-06-05 12:45:14.680578,study_reward
PAY307988,P102976,SUB209131,5.59,2025-06-05 12:47:00.252851,study_reward
PAY307989,P102955,SUB209133,1.24,2025-06-05 13:09:21.359736,study_reward
PAY307990,P100515,SUB209134,3.5,2025-06-05 13:31:13.694397,study_reward
PAY307991,P102210,SUB209135,1.13,2025-06-05 13:41:30.871573,study_reward
PAY307992,P100503,SUB209136,3.74,2025-06-05 14:05:31.961696,study_reward
PAY307993,P100972,SUB209137,2.98,2025-06-05 14:12:27.014772,study_reward
PAY307994,P100972,SUB209138,1.88,2025-06-05 14:12:27.014772,study_reward
PAY307995,P100972,SUB209139,3.0,2025-06-05 15:12:27.014772,study_reward
PAY307996,P100275,SUB209140,2.92,2025-06-05 15:29:08.604344,study_reward
PAY307997,P102046,SUB209141,1.67,2025-06-05 15:39:26.323379,study_reward
PAY307998,P101353,SUB209142,1.42,2025-06-05 15:40:44.161113,study_reward
PAY307999,P102520,SUB209143,5.22,2025-06-05 15:44:56.967535,study_reward
PAY308000,P100854,SUB209144,5.85,2025-06-05 15:45:19.299129,study_reward
PAY308001,P101102,SUB209145,2.35,2025-06-05 15:59:04.045346,study_reward
PAY308002,P102995,SUB209146,0.41,2025-06-05 16:06:52.104007,study_reward
PAY308003,P100389,SUB209147,0.82,2025-06-05 17:22:24.629579,study_reward
PAY308004,P101564,SUB209148,2.96,2025-06-05 18:27:24.401299,study_reward
PAY308005,P100755,SUB209149,1.43,2025-06-05 18:46:50.155461,study_reward
PAY308006,P100270,SUB209151,0.44,2025-06-05 20:11:25.624765,study_reward
PAY308007,P101355,SUB209152,3.0,2025-06-05 20:21:22.283976,study_reward
PAY308008,P100659,SUB209153,5.02,2025-06-05 20:56:17.581354,study_reward
PAY308009,P101234,SUB209155,4.49,2025-06-05 21:52:56.522958,study_reward
PAY308010,P102377,SUB209156,2.07,2025-06-05 22:05:14.327957,study_reward
PAY308011,P101102,SUB209158,1.75,2025-06-05 22:59:04.045346,study_reward
PAY308012,P101280,SUB209159,1.51,2025-06-05 23:36:15.387330,study_reward
PAY308013,P101029,SUB209161,2.97,2025-06-06 01:28:31.647798,study_reward
PAY308014,P101759,SUB209162,3.1,2025-06-06 01:31:07.560431,study_reward
