event_id,participant_id,event_type,event_timestamp
EVT428649,P100533,login,2025-05-18 15:12:49.427056
EVT428650,P102260,login,2025-05-18 15:25:56.412954
EVT428651,P100398,browse_studies,2025-05-18 15:28:43.816537
EVT428652,P102753,login,2025-05-18 15:30:34.371813
EVT428653,P101123,login,2025-05-18 15:46:19.753670
EVT428654,P102850,login,2025-05-18 15:46:36.454534
EVT428655,P101447,browse_studies,2025-05-18 15:48:00.704921
EVT428656,P101791,browse_studies,2025-05-18 16:02:27.079293
EVT428657,P101272,notification_click,2025-05-18 16:07:16.739264
EVT428658,P101763,app_open,2025-05-18 16:13:26.042295
EVT428659,P102117,login,2025-05-18 16:15:42.780396
EVT428660,P102959,login,2025-05-18 16:23:44.403799
EVT428661,P102230,browse_studies,2025-05-18 16:32:53.637125
EVT428662,P100193,browse_studies,2025-05-18 17:17:26.500780
EVT428663,P100435,app_open,2025-05-18 17:21:40.491532
EVT428664,P101244,app_open,2025-05-18 17:24:35.390085
EVT428665,P100096,login,2025-05-18 17:25:04.064461
EVT428666,P101398,notification_click,2025-05-18 17:34:46.289358
EVT428667,P102160,login,2025-05-18 17:38:17.572466
EVT428668,P102560,notification_click,2025-05-18 17:51:44.672961
EVT428669,P101178,login,2025-05-18 17:56:17.737750
EVT428670,P101545,login,2025-05-18 18:18:00.076162
EVT428671,P101398,app_open,2025-05-18 18:33:43.365197
EVT428672,P100611,app_open,2025-05-18 18:34:20.131734
EVT428673,P101244,browse_studies,2025-05-18 18:43:26.302026
EVT428674,P100398,browse_studies,2025-05-18 18:49:14.831063
EVT428675,P101589,login,2025-05-18 18:50:04.450258
EVT428676,P100608,login,2025-05-18 19:20:19.594766
EVT428677,P101242,login,2025-05-18 19:55:48.472741
EVT428678,P102944,browse_studies,2025-05-18 20:07:17.687481
EVT428679,P100864,login,2025-05-18 20:14:57.785662
EVT428680,P102170,browse_studies,2025-05-18 20:15:12.963209
EVT428681,P100096,browse_studies,2025-05-18 20:18:34.499524
EVT428682,P100611,login,2025-05-18 20:21:29.822748
EVT428683,P100096,browse_studies,2025-05-18 20:56:29.820709
EVT428684,P100153,login,2025-05-18 20:57:14.114443
EVT428685,P100419,browse_studies,2025-05-18 21:05:09.374022
EVT428686,P102410,login,2025-05-18 21:20:07.057856
EVT428687,P102600,browse_studies,2025-05-18 21:30:10.965346
EVT428688,P100302,login,2025-05-18 21:54:04.476971
EVT428689,P102019,login,2025-05-18 21:54:26.099713
EVT428690,P100860,profile_update,2025-05-18 21:59:59.600780
EVT428691,P102600,app_open,2025-05-18 22:00:18.591483
EVT428692,P100451,login,2025-05-18 22:11:20.842622
EVT428693,P102613,login,2025-05-18 22:19:42.736490
EVT428694,P102385,browse_studies,2025-05-18 22:26:20.018729
EVT428695,P102600,app_open,2025-05-18 23:15:16.107857
EVT428696,P101971,login,2025-05-18 23:26:19.964262
EVT428697,P101589,login,2025-05-18 23:47:51.818032
EVT428698,P100559,app_open,2025-05-18 23:48:28.352423
EVT428699,P101428,app_open,2025-05-19 00:00:59.099459
EVT428700,P100096,login,2025-05-19 00:25:04.064461
EVT428701,P102600,login,2025-05-19 00:34:55.469281
EVT428702,P101475,app_open,2025-05-19 00:47:20.594175
EVT428703,P101242,login,2025-05-19 00:59:07.599891
EVT428704,P102104,login,2025-05-19 01:22:50.619073
EVT428705,P100877,browse_studies,2025-05-19 02:11:44.330876
EVT428706,P101206,login,2025-05-19 02:38:28.071364
EVT428707,P102410,login,2025-05-19 02:39:23.119138
EVT428708,P101213,browse_studies,2025-05-19 02:41:11.106105
EVT428709,P101545,app_open,2025-05-19 02:41:29.085572
EVT428710,P102955,app_open,2025-05-19 02:44:11.116510
EVT428711,P101450,login,2025-05-19 02:51:50.403009
EVT428712,P102230,login,2025-05-19 03:08:57.279368
EVT428713,P102955,browse_studies,2025-05-19 03:17:13.353721
EVT428714,P100193,login,2025-05-19 03:24:08.199817
EVT428715,P101605,login,2025-05-19 03:33:22.337942
EVT428716,P100388,app_open,2025-05-19 03:45:53.121714
EVT428717,P102956,browse_studies,2025-05-19 03:46:42.646370
EVT428718,P100723,notification_click,2025-05-19 03:49:30.222149
EVT428719,P101586,browse_studies,2025-05-19 04:08:40.294088
EVT428720,P101307,app_open,2025-05-19 04:57:25.588714
EVT428721,P102458,login,2025-05-19 05:02:23.947582
EVT428722,P100608,browse_studies,2025-05-19 05:15:42.133357
EVT428723,P100858,login,2025-05-19 05:16:01.616564
EVT428724,P100096,login,2025-05-19 05:47:14.343444
EVT428725,P100295,app_open,2025-05-19 05:53:01.593068
EVT428726,P101806,profile_update,2025-05-19 05:57:17.121446
EVT428727,P101307,login,2025-05-19 06:12:56.275564
EVT428728,P102730,login,2025-05-19 06:16:07.637577
EVT428729,P100267,login,2025-05-19 06:59:19.206784
EVT428730,P101307,profile_update,2025-05-19 07:14:38.176741
EVT428731,P102389,login,2025-05-19 07:23:01.607793
EVT428732,P100419,login,2025-05-19 07:25:15.582446
EVT428733,P100302,app_open,2025-05-19 07:37:40.072257
EVT428734,P101888,profile_update,2025-05-19 08:01:38.537166
EVT428735,P102410,profile_update,2025-05-19 08:18:29.167197
EVT428736,P102385,login,2025-05-19 08:58:12.684853
EVT428737,P101540,login,2025-05-19 08:59:24.453375
EVT428738,P101225,login,2025-05-19 09:44:44.349542
EVT428739,P101605,login,2025-05-19 09:50:10.630751
EVT428740,P101767,login,2025-05-19 09:59:55.536374
EVT428741,P102959,browse_studies,2025-05-19 10:06:09.065597
EVT428742,P100429,browse_studies,2025-05-19 10:11:23.915935
EVT428743,P102944,login,2025-05-19 10:17:01.719711
EVT428744,P100086,app_open,2025-05-19 10:24:06.471526
EVT428745,P101178,login,2025-05-19 10:32:44.098320
EVT428746,P101476,browse_studies,2025-05-19 10:33:46.269696
EVT428747,P102170,login,2025-05-19 10:43:08.254928
EVT428748,P102952,app_open,2025-05-19 10:53:36.048230
EVT428749,P100137,profile_update,2025-05-19 10:58:55.155236
EVT428750,P101125,browse_studies,2025-05-19 11:13:48.636623
EVT428751,P100096,login,2025-05-19 11:25:04.064461
EVT428752,P100413,app_open,2025-05-19 11:26:06.618864
EVT428753,P101485,app_open,2025-05-19 11:26:30.866674
EVT428754,P100137,login,2025-05-19 11:28:52.591996
EVT428755,P101956,browse_studies,2025-05-19 11:40:14.257856
EVT428756,P100559,login,2025-05-19 11:48:41.273183
EVT428757,P101335,login,2025-05-19 12:47:23.312281
EVT428758,P102019,login,2025-05-19 12:54:26.099713
EVT428759,P102065,login,2025-05-19 13:31:19.371076
EVT428760,P102389,browse_studies,2025-05-19 13:41:32.159543
EVT428761,P100828,login,2025-05-19 13:47:28.807503
EVT428762,P100885,login,2025-05-19 13:48:02.142018
EVT428763,P100723,login,2025-05-19 13:49:49.831276
EVT428764,P101206,login,2025-05-19 14:03:36.367107
EVT428765,P100012,profile_update,2025-05-19 14:09:11.983833
EVT428766,P102385,browse_studies,2025-05-19 14:16:46.995383
EVT428767,P102105,login,2025-05-19 14:23:28.625488
EVT428768,P101942,login,2025-05-19 14:49:00.435438
EVT428769,P102160,app_open,2025-05-19 15:01:04.946480
EVT428770,P102944,browse_studies,2025-05-19 15:01:41.359839
EVT428771,P100619,app_open,2025-05-19 15:05:51.045008
EVT428772,P100549,login,2025-05-19 15:06:50.167223
EVT428773,P100153,app_open,2025-05-19 15:15:11.232763
EVT428774,P102502,browse_studies,2025-05-19 15:29:05.409350
EVT428775,P101272,login,2025-05-19 15:44:34.403240
EVT428776,P100092,login,2025-05-19 15:45:16.848301
EVT428777,P100743,login,2025-05-19 15:54:13.265691
EVT428778,P101272,browse_studies,2025-05-19 15:58:56.284594
EVT428779,P101971,notification_click,2025-05-19 16:08:22.607633
EVT428780,P100302,browse_studies,2025-05-19 16:13:53.104282
EVT428781,P102613,app_open,2025-05-19 16:14:50.034030
EVT428782,P102944,login,2025-05-19 16:17:01.719711
EVT428783,P100193,login,2025-05-19 16:24:08.199817
EVT428784,P101632,app_open,2025-05-19 16:39:02.945704
EVT428785,P100559,login,2025-05-19 16:48:41.273183
EVT428786,P100559,browse_studies,2025-05-19 16:51:27.311247
EVT428787,P100972,app_open,2025-05-19 17:06:53.910054
EVT428788,P101759,browse_studies,2025-05-19 17:09:27.185823
EVT428789,P101125,login,2025-05-19 17:13:00.918610
EVT428790,P102104,notification_click,2025-05-19 17:16:20.077256
EVT428791,P100749,login,2025-05-19 17:48:30.137120
EVT428792,P102656,login,2025-05-19 17:49:31.379585
EVT428793,P102600,login,2025-05-19 17:55:23.585085
EVT428794,P102595,login,2025-05-19 18:16:15.348426
EVT428795,P102698,login,2025-05-19 18:19:22.556968
EVT428796,P100296,login,2025-05-19 18:26:44.210159
EVT428797,P101206,app_open,2025-05-19 18:27:13.117162
EVT428798,P101894,login,2025-05-19 19:02:42.392759
EVT428799,P100435,login,2025-05-19 19:10:48.145291
EVT428800,P101880,login,2025-05-19 19:21:57.793726
EVT428801,P101272,login,2025-05-19 19:55:53.349454
EVT428802,P101386,login,2025-05-19 20:23:29.162442
EVT428803,P101759,login,2025-05-19 20:31:07.560431
EVT428804,P102959,login,2025-05-19 20:33:42.104527
EVT428805,P100438,browse_studies,2025-05-19 20:34:14.865806
EVT428806,P102838,login,2025-05-19 20:41:41.557217
EVT428807,P100435,browse_studies,2025-05-19 21:04:42.271461
EVT428808,P102956,login,2025-05-19 21:10:12.560173
EVT428809,P100559,app_open,2025-05-19 21:11:53.227382
EVT428810,P100388,app_open,2025-05-19 21:35:38.182351
EVT428811,P102539,login,2025-05-19 21:40:31.726309
EVT428812,P102095,login,2025-05-19 21:48:34.229920
EVT428813,P100858,login,2025-05-19 21:51:58.223147
EVT428814,P102699,browse_studies,2025-05-19 22:15:57.460658
EVT428815,P100193,browse_studies,2025-05-19 22:30:59.663182
EVT428816,P101450,login,2025-05-19 22:31:15.045401
EVT428817,P100058,app_open,2025-05-19 22:36:28.405723
EVT428818,P102952,app_open,2025-05-19 23:21:47.444768
EVT428819,P102959,login,2025-05-19 23:23:44.403799
EVT428820,P101791,login,2025-05-19 23:24:13.359350
EVT428821,P100503,login,2025-05-19 23:30:54.181539
EVT428822,P101708,profile_update,2025-05-19 23:36:43.873297
EVT428823,P102685,login,2025-05-19 23:40:10.900170
EVT428824,P102698,login,2025-05-19 23:42:01.865474
EVT428825,P102595,login,2025-05-19 23:50:19.956037
EVT428826,P101545,login,2025-05-20 00:08:28.385425
EVT428827,P101307,login,2025-05-20 00:12:56.275564
EVT428828,P101835,notification_click,2025-05-20 00:14:34.470456
EVT428829,P101633,login,2025-05-20 00:14:53.060667
EVT428830,P101225,browse_studies,2025-05-20 00:32:24.408030
EVT428831,P100619,login,2025-05-20 00:33:45.032348
EVT428832,P102944,profile_update,2025-05-20 00:37:46.840944
EVT428833,P101708,login,2025-05-20 00:50:44.525775
EVT428834,P100559,login,2025-05-20 00:56:02.857908
EVT428835,P100030,login,2025-05-20 00:57:32.588437
EVT428836,P101724,login,2025-05-20 01:02:45.770596
EVT428837,P101663,browse_studies,2025-05-20 01:09:34.988163
EVT428838,P100611,browse_studies,2025-05-20 01:11:17.991720
EVT428839,P101724,notification_click,2025-05-20 01:13:02.786755
EVT428840,P102698,login,2025-05-20 01:58:32.323405
EVT428841,P100503,login,2025-05-20 02:05:31.961696
EVT428842,P101703,login,2025-05-20 02:26:46.571370
EVT428843,P100608,app_open,2025-05-20 02:28:01.670103
EVT428844,P101160,app_open,2025-05-20 02:32:34.711392
EVT428845,P100136,login,2025-05-20 02:43:40.653199
EVT428846,P101213,browse_studies,2025-05-20 02:48:37.706446
EVT428847,P102369,browse_studies,2025-05-20 03:03:29.513740
EVT428848,P102473,browse_studies,2025-05-20 03:36:41.318931
EVT428849,P100279,login,2025-05-20 03:36:42.191018
EVT428850,P102956,login,2025-05-20 03:38:01.727681
EVT428851,P100854,login,2025-05-20 03:45:19.299129
EVT428852,P101272,browse_studies,2025-05-20 03:46:05.511148
EVT428853,P101485,login,2025-05-20 03:52:57.389523
EVT428854,P100972,browse_studies,2025-05-20 03:53:44.734765
EVT428855,P101632,app_open,2025-05-20 04:01:24.740538
EVT428856,P102202,app_open,2025-05-20 04:13:03.616970
EVT428857,P100403,notification_click,2025-05-20 04:16:10.404245
EVT428858,P102699,browse_studies,2025-05-20 04:36:59.767534
EVT428859,P101663,login,2025-05-20 04:43:41.482355
EVT428860,P101476,login,2025-05-20 04:57:14.248975
EVT428861,P100418,notification_click,2025-05-20 05:42:57.453180
EVT428862,P100096,login,2025-05-20 06:36:24.745897
EVT428863,P101307,notification_click,2025-05-20 06:58:35.797364
EVT428864,P102502,app_open,2025-05-20 07:08:54.035914
EVT428865,P101849,login,2025-05-20 07:15:42.319536
EVT428866,P100352,app_open,2025-05-20 07:37:02.877280
EVT428867,P100619,profile_update,2025-05-20 08:06:59.152536
EVT428868,P101475,browse_studies,2025-05-20 08:07:17.771979
EVT428869,P102595,login,2025-05-20 08:26:41.987984
EVT428870,P100619,login,2025-05-20 08:42:59.869036
EVT428871,P102255,login,2025-05-20 08:48:41.474236
EVT428872,P101272,login,2025-05-20 08:49:54.889534
EVT428873,P100287,browse_studies,2025-05-20 08:50:03.953416
EVT428874,P101109,login,2025-05-20 09:02:47.975989
EVT428875,P100429,login,2025-05-20 09:39:24.844764
EVT428876,P100881,login,2025-05-20 10:10:20.668453
EVT428877,P101767,login,2025-05-20 10:10:35.474564
EVT428878,P102410,browse_studies,2025-05-20 10:28:36.749443
EVT428879,P100279,login,2025-05-20 10:31:41.440681
EVT428880,P102959,browse_studies,2025-05-20 10:32:36.699555
EVT428881,P101545,login,2025-05-20 10:46:25.018559
EVT428882,P102105,browse_studies,2025-05-20 10:54:50.223439
EVT428883,P102385,login,2025-05-20 10:58:12.684853
EVT428884,P102600,login,2025-05-20 11:03:14.189642
EVT428885,P102753,app_open,2025-05-20 11:16:28.227755
EVT428886,P101545,login,2025-05-20 11:18:00.076162
EVT428887,P101894,login,2025-05-20 11:21:01.016721
EVT428888,P102539,login,2025-05-20 11:25:49.598445
EVT428889,P101835,browse_studies,2025-05-20 11:28:22.422852
EVT428890,P101689,browse_studies,2025-05-20 11:28:59.304692
EVT428891,P101540,login,2025-05-20 11:35:47.652850
EVT428892,P102698,login,2025-05-20 11:42:39.268932
EVT428893,P102160,login,2025-05-20 11:44:04.749852
EVT428894,P101004,app_open,2025-05-20 11:57:13.033845
EVT428895,P100357,login,2025-05-20 12:03:36.988540
EVT428896,P102699,login,2025-05-20 12:05:15.839633
EVT428897,P100267,browse_studies,2025-05-20 12:12:48.334625
EVT428898,P102560,login,2025-05-20 12:26:24.048856
EVT428899,P102019,browse_studies,2025-05-20 12:28:51.421780
EVT428900,P101899,login,2025-05-20 12:34:38.967877
EVT428901,P102065,login,2025-05-20 12:38:01.368896
EVT428902,P102595,login,2025-05-20 12:40:09.800568
EVT428903,P100429,login,2025-05-20 12:48:07.144578
EVT428904,P100435,app_open,2025-05-20 12:55:15.930960
EVT428905,P102392,browse_studies,2025-05-20 13:19:45.760105
EVT428906,P100854,app_open,2025-05-20 13:32:02.424293
EVT428907,P102944,notification_click,2025-05-20 13:57:51.524613
EVT428908,P101649,login,2025-05-20 14:10:50.396121
EVT428909,P101851,browse_studies,2025-05-20 14:23:28.856877
EVT428910,P101851,login,2025-05-20 14:27:58.156545
EVT428911,P100885,app_open,2025-05-20 14:32:19.633637
EVT428912,P102422,login,2025-05-20 14:37:41.680592
EVT428913,P100398,login,2025-05-20 15:17:45.279456
EVT428914,P101703,login,2025-05-20 15:18:16.159889
EVT428915,P101545,app_open,2025-05-20 15:20:17.061880
EVT428916,P102753,app_open,2025-05-20 15:25:09.276213
EVT428917,P100608,profile_update,2025-05-20 15:34:24.885867
EVT428918,P100156,notification_click,2025-05-20 15:48:20.343390
EVT428919,P100611,login,2025-05-20 15:50:40.275691
EVT428920,P100295,browse_studies,2025-05-20 15:56:17.562361
EVT428921,P101835,login,2025-05-20 15:59:21.451147
EVT428922,P102496,app_open,2025-05-20 16:10:45.963710
EVT428923,P100723,browse_studies,2025-05-20 16:59:04.742407
EVT428924,P100385,login,2025-05-20 17:05:04.022431
EVT428925,P101767,login,2025-05-20 17:25:39.181054
EVT428926,P101791,login,2025-05-20 17:37:40.077864
EVT428927,P102501,login,2025-05-20 17:53:56.212082
EVT428928,P101663,login,2025-05-20 18:14:38.309605
EVT428929,P102322,login,2025-05-20 18:38:38.047409
EVT428930,P101471,login,2025-05-20 18:40:36.481328
EVT428931,P102959,profile_update,2025-05-20 18:43:07.174390
EVT428932,P100413,login,2025-05-20 18:44:47.376403
EVT428933,P102464,browse_studies,2025-05-20 19:12:24.639464
EVT428934,P100398,notification_click,2025-05-20 19:13:44.707414
EVT428935,P102850,app_open,2025-05-20 19:16:39.349804
EVT428936,P102496,login,2025-05-20 19:31:11.895022
EVT428937,P101552,login,2025-05-20 19:43:30.544876
EVT428938,P101708,browse_studies,2025-05-20 19:47:48.058348
EVT428939,P101272,app_open,2025-05-20 19:52:52.132963
EVT428940,P101485,login,2025-05-20 19:53:19.469091
EVT428941,P101942,browse_studies,2025-05-20 20:24:53.323447
EVT428942,P102642,app_open,2025-05-20 21:11:26.844920
EVT428943,P102815,login,2025-05-20 21:12:19.313699
EVT428944,P100352,login,2025-05-20 21:38:30.220186
EVT428945,P100058,app_open,2025-05-20 21:46:30.132559
EVT428946,P101109,notification_click,2025-05-20 21:58:47.439373
EVT428947,P102637,login,2025-05-20 22:03:08.750023
EVT428948,P101449,browse_studies,2025-05-20 22:08:40.288564
EVT428949,P100302,notification_click,2025-05-20 22:19:46.251903
EVT428950,P101708,browse_studies,2025-05-20 22:36:57.817426
EVT428951,P102815,browse_studies,2025-05-20 22:47:27.049671
EVT428952,P102496,login,2025-05-20 22:54:18.632667
EVT428953,P102496,app_open,2025-05-20 22:58:08.092620
EVT428954,P101449,app_open,2025-05-20 23:09:49.011342
EVT428955,P100611,login,2025-05-20 23:31:52.262172
EVT428956,P100054,browse_studies,2025-05-20 23:32:52.106416
EVT428957,P101899,login,2025-05-20 23:33:11.653925
EVT428958,P100414,login,2025-05-20 23:38:53.940632
EVT428959,P101835,login,2025-05-20 23:48:39.949166
EVT428960,P100438,login,2025-05-20 23:53:40.836139
EVT428961,P100503,app_open,2025-05-20 23:56:32.640084
EVT428962,P100058,login,2025-05-21 00:07:29.417148
EVT428963,P100972,login,2025-05-21 00:12:27.014772
EVT428964,P102642,login,2025-05-21 00:26:42.081230
EVT428965,P101769,browse_studies,2025-05-21 00:51:31.029574
EVT428966,P102642,notification_click,2025-05-21 00:54:44.538471
EVT428967,P100287,browse_studies,2025-05-21 01:00:17.878559
EVT428968,P100153,browse_studies,2025-05-21 01:06:10.958033
EVT428969,P100388,app_open,2025-05-21 01:17:22.008779
EVT428970,P101272,browse_studies,2025-05-21 01:20:47.898059
EVT428971,P101851,app_open,2025-05-21 01:23:00.146152
EVT428972,P101923,app_open,2025-05-21 01:34:10.278709
EVT428973,P102722,login,2025-05-21 01:36:08.708914
EVT428974,P100058,login,2025-05-21 01:37:19.631398
EVT428975,P100153,browse_studies,2025-05-21 01:38:57.662206
EVT428976,P100828,notification_click,2025-05-21 01:44:30.929607
EVT428977,P101835,login,2025-05-21 01:59:21.451147
EVT428978,P101242,login,2025-05-21 02:08:29.532828
EVT428979,P101589,browse_studies,2025-05-21 02:16:04.662716
EVT428980,P101041,notification_click,2025-05-21 02:18:10.124737
EVT428981,P101633,login,2025-05-21 02:22:33.003817
EVT428982,P101545,login,2025-05-21 02:28:03.223216
EVT428983,P101335,login,2025-05-21 02:33:47.727433
EVT428984,P100137,login,2025-05-21 02:58:02.469119
EVT428985,P100096,login,2025-05-21 03:16:48.952332
EVT428986,P101307,app_open,2025-05-21 03:21:46.267489
EVT428987,P100279,app_open,2025-05-21 03:31:47.537475
EVT428988,P101663,app_open,2025-05-21 03:34:40.084215
EVT428989,P101125,browse_studies,2025-05-21 03:45:46.007664
EVT428990,P102753,browse_studies,2025-05-21 03:47:36.011689
EVT428991,P100707,browse_studies,2025-05-21 04:01:24.176118
EVT428992,P100352,login,2025-05-21 04:08:48.688585
EVT428993,P101689,browse_studies,2025-05-21 04:14:14.424723
EVT428994,P100429,login,2025-05-21 04:15:08.987265
EVT428995,P101545,browse_studies,2025-05-21 04:41:46.866076
EVT428996,P102656,app_open,2025-05-21 04:42:18.726601
EVT428997,P102642,login,2025-05-21 05:02:06.342954
EVT428998,P100030,profile_update,2025-05-21 05:16:37.170092
EVT428999,P100723,browse_studies,2025-05-21 05:25:27.561955
